year,rank,uri,wk_title,wk_artist,sp_title,sp_artist
1948,21,spotify:track:5fnRVoG3VypqQYm8506zU5,Buttons and Bows,Dinah Shore,Buttons And Bows,['Dinah Shore']
1948,22,spotify:track:3xCIzV4hTgfPAZXhJRvx8i,Golden Earrings,Peggy Lee with Dave Barbour,Golden Earrings,"['Lara Louise', 'Grant Levin']"
1948,23,https://open.spotify.com/track/2DAot1E40T9hrOINx2rOY9?si=ef351099d5384076,Baby Face,Art Mooney,Baby Face,['Art Mooney']
1948,23,spotify:track:3FnVMeJevgXr5EnDYT6tea,Too Fat Polka,Arthur Godfrey with Archie Bleyer,Too Fat Polka,"['The Andrews Sisters', 'Vic Schoen & His Orchestra']"
1948,25,https://open.spotify.com/track/0U6bz8R9RZ88rEqEAKH5HA?si=dbf847aac7114007,Because,Perry Como with Russ Case,Because,['Perry Como']
1948,25,https://open.spotify.com/track/4FsFz8wRevZbFnajhg8pvE?si=7a3b4a54ffd448e4,My Happiness,Ella Fitzgerald with the Song Spinners,My Happiness,"['Ella Fitzgerald', 'The Song Spinners']"
1948,27,https://open.spotify.com/track/2kpA72CWmPfuhntm6GaeUr?si=6687508868d24674,Serenade of the Bells,Sammy Kaye,Serenade of the Bells,['Sammy Kaye']
1948,28,spotify:track:5x5ZPOGYS0gDw1k9nPZZdR,Until,Tommy Dorsey,Until,['Tommy Dorsey Orchestra']
1948,29,spotify:track:4hntlFDRAa2uMNIf4x1U1U,William Tell Overture,Spike Jones,William Tell Overture,['Spike Jones & His City Slickers']
1948,30,spotify:track:01BPD4t3TkCs3yFwSFcUq7,Beg Your Pardon,Frankie Carle,Beg Your Pardon,['Frankie Carle']
1948,31,spotify:track:0YpGyrvGKWnyoDSXAPaQY6,St. Louis Blues March,Tex Beneke,St. Louis Blues March,"['Glenn Miller Orchestra', 'Tex Beneke']"
1948,31,https://open.spotify.com/track/11xJH9Y5RzaVGR7c5iYXkJ?si=279c54b4868f477d,Underneath the Arches,Primo Scala,Underneath the Arches,['Primo Scala's Accordian Band']
1948,33,spotify:track:07PHx59vOGb1gdxcrDm1fT,(I'd Like to Get You on a) Slow Boat to China,Kay Kyser,On a Slow Boat to China,['Kay Kyser & His Orchestra']
1948,33,spotify:track:7vK2ASjjmLysEqMfx5SYDN,Woody Woodpecker,The Sportsmen and Mel Blanc,Woody Woodpecker - Remastered 2005,"['Mel Blanc', 'The Sportsmen']"
1948,35,spotify:track:5VzEx9rx0ySZEWrxZG2woS,I'll Dance at Your Wedding,Ray Noble and Buddy Clark,I'll Dance At Your Wedding (with Ray Noble & His Orchestra),"['Buddy Clark', 'Ray Noble & His Orchestra']"
1948,36,spotify:track:7gUEYP0FqzMO5ZX1JnsLBl,The Dicky-Bird Song,Freddy Martin,The Dickie Bird Song,['Freddy Martin']
1948,37,spotify:track:5H1YUI44mGKD3EloE8bHVy,I'm Looking Over a Four Leaf Clover,Russ Morgan and Milt Herth,I'm Looking over a Four Leaf Clover,['Russ Morgan and His Orchestra']
1948,38,spotify:track:4bE9RhOzXgQkMRPKJkj4hO,How Soon,Vaughn Monroe,How Soon? - Will I Be Seeing You,['Vaughn Monroe']
1948,39,spotify:track:1iqKnFk7HVq9QFVWMC4cJy,Serenade of the Bells,Jo Stafford,Serenade Of The Bells,['Jo Stafford']
1949,1,spotify:track:6llTPEB5phgi7Pf1yx3fzJ,Riders in the Sky,Vaughn Monroe,Riders In the Sky,['Vaughn Monroe']
1949,2,spotify:track:6NnX03shOgoVe2v031qzjC,That Lucky Old Sun,Frankie Laine,That Lucky Old Sun,['Frankie Laine']
1949,3,spotify:track:5Hh8DCpwYLGMc9Pe14J8GO,You're Breaking My Heart,Vic Damone,You're Breaking My Heart,['Vic Damone']
1949,4,spotify:track:0MVjP6RWqGXygcgxRYfP3V,Some Enchanted Evening,Perry Como,Some Enchanted Evening,['Perry Como']
1949,5,spotify:track:0y9SSRXRLA9cAbRd4rxL8O,Slippin' Around,Jimmy Wakely and Margaret Whiting,Slipping Around - 1949 Single,"['Margaret Whiting', 'Jimmy Wakely']"
1949,6,spotify:track:4oP8eYnsSKJPC4VNfPB7dZ,"I Can Dream, Can't I?",The Andrews Sisters and Gordon Jenkins,"I Can Dream, Can't I? - 1949 Single Version","['The Andrews Sisters', 'Gordon Jenkins & His Orchestra']"
1949,7,spotify:track:7bVD6VV422a8Y9PqfCksWG,Cruising Down the River,Russ Morgan Orchestra,Cruising Down the River,['Russ Morgan and His Orchestra']
1949,8,spotify:track:4kLzeK6snErmNUofhzucrX,A Little Bird Told Me,Evelyn Knight and the Stardusters,A Little Bird Told Me,"['Evelyn Knight', 'The Stardusters']"
1949,9,spotify:track:5JfBJxARIfhyjXOaBwSt2t,Mule Train,Frankie Laine,Mule Train,['Frankie Laine']
1949,10,https://open.spotify.com/track/3bbCeMiLHxheQac8cqK7lu?si=ea6d3a02f4c94b38,Jealous Heart,Al Morgan,Jealous Guy,['Al Morgan']
1949,11,https://open.spotify.com/track/0cjube6R7jpCLukPidjKRf?si=1501f70923ec416c,Cruising Down the River,Blue Barron Orchestra,Cruising Down the River,['Blue Barron & His Orchestra']
1949,12,spotify:track:6Ze4Hi1BhVfdEAgPxwrB5R,Someday,Vaughn Monroe,Someday (You'll Want Me to Want You),['Vaughn Monroe']
1949,13,spotify:track:0qB213IfGN0JXXm9aRjldF,Again,Doris Day,Again (with The Mellomen),"['Doris Day', 'The Mellomen']"
1949,14,spotify:track:24rBEiRZ9ZBibBXdNlQxvO,Forever and Ever,Russ Morgan,Forever And Ever,"['Russ Morgan and His Orchestra', 'The Skylarks']"
1949,15,https://open.spotify.com/track/0CM8ru0LSVNHBvaPe5Mbg5?si=a8314ed650f54102,Forever and Ever,Perry Como with Mitchell Ayres,Forever and Ever,['Perry Como']
1949,16,https://open.spotify.com/track/1Yu3UwVorxHTirKfCGkmMa?si=1491a853f7bd42e7,"Don't Cry, Joe",Gordon Jenkins Orchestra,Don't Cry Joe,['Gordon Jenkins']
1949,17,https://open.spotify.com/track/5sb2hVbxiohmoPFi1rJCAm?si=5f09a43811cb4125,Room Full of Roses,Sammy Kaye,Room Full of Roses,['Sammy Kaye']
1949,18,spotify:track:25YYf3uIVc4SBiJoDmHJap,Far Away Places,Bing Crosby and Ken Darby Choir,Far Away Places - 1949 Single Version / With 1954 Spoken Introduction,"['Bing Crosby', 'Ken Darby Choir']"
1949,19,spotify:track:5fnRVoG3VypqQYm8506zU5,Buttons and Bows,Dinah Shore,Buttons And Bows,['Dinah Shore']
1949,20,spotify:track:30foOkXlYyiA9GEKB0tDsI,Galway Bay,Bing Crosby,Galway Bay - Single Version,['Bing Crosby']
1949,21,spotify:track:59NH1vZlEw3I5IXbKiMA5O,Red Roses for a Blue Lady,Vaughn Monroe,Red Roses For a Blue Lady,['Vaughn Monroe']
1949,22,spotify:track:6oDfNRCtgSYtQe1y3HXloc,So Tired,Russ Morgan,So Tired,['Russ Morgan']
1949,23,spotify:track:1lsZeigPRtUHbz2G1eeD8H,Powder Your Face with Sunshine,Evelyn Knight and the Stardusters,Powder Your Face With Sunshine,"['Evelyn Knight', 'The Stardusters']"
1949,24,spotify:track:7G5gfLrgDj9f1MSmUuEV9u,"Baby, It's Cold Outside",Margaret Whiting and Johnny Mercer,"Baby, It's Cold Outside","['Johnny Mercer', 'Margaret Whiting', 'Paul Weston And His Orchestra']"
1949,25,spotify:track:0FZwxCnVjHwd0QbsiH0pFk,Whispering Hope,Jo Stafford and Gordon MacRae with Paul Weston,Whispering Hope,"['Jo Stafford', 'Gordon MacRae']"
1949,26,spotify:track:1NGEvIoCw3HbJlp0u30dRF,Maybe It's Because,Dick Haymes,Maybe It's Because,['Dick Haymes']
1949,27,https://open.spotify.com/track/5ztP0wxLksPb0X4pyUsB7i?si=496d2ff3b3ac4630,Careless Hands,Sammy Kaye Orchestra,Careless Hands,['Sammy Kaye and His Orchestra']
1949,28,spotify:track:02bHgDMamLox3uJudEPiap,A' You're Adorable,Perry Como and The Fontane Sisters,A' - You're Adorable,['Perry Como']
1949,29,spotify:track:5pwKoN3l7Tvtk7B05jg19V,The Hucklebuck,Tommy Dorsey Orchestra and Charlie Shavers,The Hucklebuck - Remastered 1993,"['Tommy Dorsey', 'Charlie Shavers']"
1949,30,https://open.spotify.com/track/1p5YMQwK51tdQATqV5mFyZ?si=eb122e7179c94530,I Don't See Me in Your Eyes Anymore,Gordon Jenkins Orchestra and the Stardusters,I Don't See Me in Your Eyes Anymore,['Gordon Jenkins']
1950,1,spotify:track:1fhLgOJgIIZEsWWffk8ljs,Goodnight Irene,Gordon Jenkins & The Weavers,Goodnight Irene,"['Gordon Jenkins & His Orchestra', 'The Weavers']"
1950,2,spotify:track:5KLOx5Avm5r8Tw2C25VqQP,Mona Lisa,Nat King Cole with Les Baxter,Mona Lisa,"['Jay Livingston', 'Nat King Cole', 'Les Baxter']"
1950,3,spotify:track:1jWbae7ESwl2fWHGwcLvLk,Third Man Theme,Anton Karas,The Third Man Theme ( Studio Version),['Anton Karas']
1950,4,spotify:track:02v8wJi6doad7evR1HWad2,Sam's Song,Gary & Bing Crosby with Matty Matlock,Sam's Song (The Happy Tune) - 1950 Single Version / With 1954 Spoken Introduction,"['Gary Crosby', 'Bing Crosby', ""Matty Matlock's All-Stars""]"
1950,5,spotify:track:4Vni1RirjdHWgp075KSumm,Play a Simple Melody,Gary & Bing Crosby with Matty Matlock,Play A Simple Melody,"['Bing Crosby', 'Gary Crosby', 'John Scott Trotter & His Orchestra', 'The Charioteers', 'The Rhythmaires']"
1950,6,spotify:track:68ZOKozM9xmlp1iwaQSwY7,"Music, Music, Music",Teresa Brewer,Music! Music! Music!,['Teresa Brewer']
1950,7,spotify:track:6kVfwQOc2PjVPwbk0aEmN9,Third Man Theme,Guy Lombardo,Third Man Theme,['Guy Lombardo']
1950,8,spotify:track:7Jf323ttHKUnPylFWiaGl3,Chattanoogie Shoe Shine Boy,Red Foley,Chattanoogie Shoe Shine Boy - 1949 Single Version,['Red Foley']
1950,9,spotify:track:3xFxJfWdXI3QVj7t9I553s,Harbor Lights,Sammy Kaye,Harbor Lights,['Sammy Kaye']
1950,10,spotify:track:1CF3hBKIv6eTEFv9bKFCgE,It Isn't Fair,Sammy Kaye & Don Cornell,It Isn't Fair,['Don Cornell']
1950,11,spotify:track:4maf2aAHiwCxwdbPhbiIHm,If I Knew You Were Coming I'd have Baked a Cake,Eileen Barton with Morty Craft,If I Knew You Were Comin' I'd Have Baked a Cake,['Eileen Barton']
1950,12,spotify:track:6KGLzNnPIydq6vXQuWKmqF,Bonaparte's Retreat,Kay Starr with Lou Busch,Bonaparte's Retreat,['Kay Starr']
1950,13,spotify:track:5ZBd3OHxnWiYcIpWMINIQg,"Tzena, Tzena, Tzena",Gordon Jenkins & The Weavers,"Tzena, Tzena, Tzena","['The Weavers', 'Gordon Jenkins & His Orchestra']"
1950,14,spotify:track:6LkJcX34c0lPCNfHXZiVVo,There's No Tomorrow,Tony Martin with Henri René,There's No Tomorrow,['Tony Martin']
1950,15,https://open.spotify.com/track/7u9jo6pHg54mwAZGPYMzMz?si=8d92656590914b87,The Thing,Phil Harris with Walter Scharf,The Thing,['Phil Harris']
1950,16,spotify:track:2ZZXBE0RpQAM23Hc2DokKW,Sentimental Me,Ames Brothers,Sentimental Me,['The Ames Brothers']
1950,17,spotify:track:1VBj7RIbwUOjNetvbECBTz,I Wanna Be Loved,Andrews Sisters & Gordon Jenkins,I Wanna Be Loved - 1950 Single Version,"['The Andrews Sisters', 'Gordon Jenkins & His Orchestra']"
1950,18,spotify:track:0BHroBUvBAp561BYqC9LRK,Tennessee Waltz,Patti Page,Tennessee Waltz,['Patti Page']
1950,19,spotify:track:4oP8eYnsSKJPC4VNfPB7dZ,"I Can Dream, Can't I",Andrews Sisters & Gordon Jenkins,"I Can Dream, Can't I? - 1949 Single Version","['The Andrews Sisters', 'Gordon Jenkins & His Orchestra']"
1950,20,spotify:track:0KnD456yC5JuweN932Ems3,I'll Never Be Free,Kay Starr & Tennessee Ernie Ford,I'll Never Be Free,"['Tennessee Ernie Ford', 'Kay Starr']"
1950,21,spotify:track:7LQhQy14kruDULvKmiL5LM,All My Love,Patti Page,All My Love,['Patti Page']
1950,22,spotify:track:2G597vEgxsvckPwocEHY9Y,My Foolish Heart,Gordon Jenkins,My foolish Heart,"['Victor Young', 'Roberto Inglez Orchestra', 'Roberto Inglez', 'Ambrose Orchestra', 'Bruce Campbell Orchestra', 'David Rose Orchestra', 'Frank Chacksfield Orchestra', 'Frank Cordell Orchestra', 'Gordon Jenkins And Orchestra', 'Henri Rene Orchestra', 'Hugo Winterhalter Orchestra', 'The Johnny Douglas Orchestra', 'Kingsway Promenade Orchestra', 'Percy Faith & His Orchestra', 'Philip Green Orchestra', ""Queen's Hall Light Orchestra"", 'Ray Martin Concert Orchestra', 'Robert Farnon Orchestra', 'Ron Goodwin Concert Orchestra', 'Sidney Torch Orchestra', 'The Melachrino Strings', 'Werner Muller Orchestra']"
1950,23,spotify:track:3ckkU0w7qgKTBBUmVjMPVG,Rag Mop,Ames Brothers,Rag Mop,['The Ames Brothers']
1950,24,spotify:track:56GnH4I38Rq1O4WaqWc5rl,Bewitched,Bill Snyder,Bewitched,['Bill Snyder']
1950,25,https://open.spotify.com/track/4LSLPeIkTxMxSJaH1GunzN?si=8c7ac08f44db4fa3,Hoop-Dee-Doo,Perry Como & The Fontane Sisters with Mitchell Ayres,Hoop-Dee-Doo,['Perry Como with The Fontane Sisters']
1950,26,spotify:track:7va480wmDj33F0PRpINgkD,Bewitched,Gordon Jenkins,Bewitched,['Jaden Berry']
1950,27,spotify:track:4WYM1A6pwitkRGDNbcTPUC,Can Anyone Explain?,Ames Brothers,Can Anyone Explain?,['The Ames Brothers']
1950,28,spotify:track:4UnRb3Fmb8F2h2a1xKj6uK,My Foolish Heart,Billy Eckstine,My Foolish Heart,['Billy Eckstine']
1950,29,spotify:track:4hmKe6YigInvKIPFd1xT03,Dear Hearts and Gentle People,Bing Crosby with Judd Conlon and Perry Botkin,Dear Hearts And Gentle People,['Bob Crosby & The Bob Cats']
1950,30,https://open.spotify.com/track/0b0bKit4qoLBliu2KRxl3O?si=2bc88b232a2244d5,The Cry of the Wild Goose,Frankie Laine with Carl T. Fischer,The Cry of the Wild Goose,['Frankie Laine']
1951,1,spotify:track:0zII0Soax7wbm3Avw7iVAd,Too Young,Nat King Cole with Les Baxter,Too Young,['Nat King Cole']
1951,2,spotify:track:4EcmCSEL77iVCdhylq0yG2,Because of You,Tony Bennett with Percy Faith,Because of You (with Percy Faith & His Orchestra),"['Tony Bennett', 'Percy Faith & His Orchestra']"
1951,3,spotify:track:5pPL5HJBrxjxQKTDXkD0GA,How High the Moon,Les Paul and Mary Ford,How High The Moon,['Les Paul & Mary Ford']
1951,4,spotify:track:3GVyT9fBXuEkGs1STo2WHZ,Come On-a My House,Rosemary Clooney,Come On-A My House,['Rosemary Clooney']
1951,5,spotify:track:2rfBRKEIIqfDOTWZPcEVP6,Be My Love,Mario Lanza with Ray Sinatra and Jeff Alexander,Be My Love,"['Nicholas Brodszky', 'Mario Lanza', 'Ray Sinatra']"
1951,6,spotify:track:3Rd7lzhb3AtQPuQ4UZiSCc,On Top of Old Smoky,The Weavers and Terry Gilkyson with Vic Schoen,On Top Of Old Smoky,"['The Weavers', 'Terry Gilkyson & Chorus & Orchestra', 'Vic Schoen & His Orchestra']"
1951,7,https://open.spotify.com/track/5phnJdD81haiZLLORHY9Lc?si=fddf49a5962d41d7,"Cold, Cold Heart",Tony Bennett with Percy Faith,"Cold, Cold Heart",['Tony Bennett']
1951,8,spotify:track:5TvvVpJ1c2alATKVvrA9xn,If,Perry Como with Mitchell Ayres,If (with Mitchell Ayres & His Orchestra),"['Perry Como', 'Mitchell Ayres & His Orchestra']"
1951,9,spotify:track:6GiB7gR7Jzqm4utIXFUooT,The Loveliest Night of the Year,Mario Lanza,The Loveliest Night of the Year - Remastered,['Mario Lanza']
1951,10,spotify:track:0BHroBUvBAp561BYqC9LRK,Tennessee Waltz,Patti Page,Tennessee Waltz,['Patti Page']
1951,11,spotify:track:6SYQwsOxHW5uUYjUpOKtIC,Jezebel,Frankie Laine with Norman Luboff and Mitch Miller,Jezebel,['Frankie Laine']
1951,12,spotify:track:4hHiwLaoLWxzjUlOmaZMf7,I Get Ideas,Tony Martin with Henri René,I Get Ideas,"['Henri René and His Orchestra', 'Tony Martin']"
1951,13,spotify:track:3DPgqVPNGCfci6PgrtylkB,Mockin' Bird Hill,Les Paul and Mary Ford,Mockin' Bird Hill,['Les Paul & Mary Ford']
1951,14,spotify:track:5yzlxi4VFO8UkxepsL0guW,Mockin' Bird Hill,Patti Page,Mockin' Bird Hill,['Patti Page']
1951,15,spotify:track:0URpgtSGmBb5RWXs6UdEwq,My Heart Cries for You,Guy Mitchell & Mitch Miller,My Heart Cries For You,['Guy Mitchell']
1951,16,spotify:track:4cyPBIYP1z47ZIdT7fgDxu,(It's No) Sin,Eddy Howard,Sin (It's No) Sin,['Eddy Howard']
1951,17,spotify:track:41TIIjSndi6X5kI32CbOqs,Sound Off,Vaughn Monroe,Sound Off,['Vaughn Monroe']
1951,18,spotify:track:55ofJJsCcK7c9XeMNbv0ir,Sweet Violets,Dinah Shore with Henri René,Sweet Violets,['Harry McClintock']
1951,19,spotify:track:7yQHzVP6sRoFZwQMSN3eND,The World Is Waiting for the Sunrise,Les Paul and Mary Ford,The World Is Waiting for the Sunrise,"['Les Paul', 'Mary Ford']"
1951,20,spotify:track:5UKcLXMxnK07HqmnHCi1C7,"My Truly, Truly Fair",Guy Mitchell & Mitch Miller,"My Truly, Truly Fair (with Mitch Miller & His Orchestra & Chorus)","['Guy Mitchell', 'Mitch Miller & His Orchestra & Chorus']"
1951,21,spotify:track:3eNTnFXB3g3NI2hcJSgTzj,(It's No) Sin,The Four Aces,(It's No) Sin,"['The Four Aces', 'Al Alberts']"
1951,22,spotify:track:6stLnIm84oaY2tKgWyxUr8,Aba Daba Honeymoon,Debbie Reynolds & Carleton Carpenter with Georgie Stoll,"Aba Daba Honeymoon (from ""Two Weeks with Love"") - 2006 Remaster","['Debbie Reynolds', 'Carleton Carpenter', 'MGM Studio Chorus']"
1951,23,https://open.spotify.com/track/7e11DCFb1IBtxg8i1FfGtN?si=9314cd83c2e0408f,"Rose, Rose, I Love You",Frankie Laine and Norman Luboff with Paul Weston,"Rose, Rose, I Love You",['Frankie Laine & Friends']
1951,24,spotify:track:3UYeTr8hsTPi5rfKd7zUsm,Down Yonder,Del Wood,Down Yonder,['Del Wood']
1951,25,spotify:track:184kqbmjYJoWXwaqNk7BWT,I Apologize,Billy Eckstine,I Apologize,['Billy Eckstine']
1951,26,spotify:track:0R3wkS8CrDTw3AlpNs3Vvo,"Would I Love You (Love You, Love You)",Patti Page,"Would I Love You (Love You, Love You)",['Patti Page']
1951,27,spotify:track:6vNnpTuDLuGcD7gX5xbSZc,You're Just in Love,Perry Como & The Fontane Sisters with Mitchell Ayres,"You're Just In Love (with Mitchell Ayres & His Orchestra) - From ""Call Me Madam""","['Perry Como', 'The Fontane Sisters', 'Mitchell Ayres & His Orchestra']"
1951,28,spotify:track:71RJxH8KWWFO58NlTg5LfX,Undecided,Ames Brothers with The Les Brown Orchestra,Undecided,"['The Ames Brothers', 'Les Brown']"
1951,29,https://open.spotify.com/track/2UY9dEt0SDh6PBQqZhzyB0?si=af354eda698940a6,The Thing,Phil Harris with Walter Scharf,The Thing,"['Phil Harris', 'Walter Scharf & His Orchestra']"
1951,30,spotify:track:4WToccEJeXgFNyfNPuSYCS,Because of You,Les Baxter,Because Of You,['Les Baxter']
1952,1,spotify:track:6ecG5Am0TRxn0uwZBQHA3L,Blue Tango,Leroy Anderson,Blue Tango,['Leroy Anderson']
1952,2,spotify:track:2FlDxXrsYrza7Mk98NCSIo,Wheel of Fortune,Kay Starr,Wheel Of Fortune,['Kay Starr']
1952,3,spotify:track:6I3CrqLrSqSlGzs2dactg1,Cry,Johnnie Ray & The Four Lads,Cry,"['Johnnie Ray', 'The Four Lads']"
1952,4,spotify:track:2NDMLabAjx4oL7ezx2PNxS,You Belong to Me,Jo Stafford with Paul Weston,You Belong To Me,['Jo Stafford']
1952,5,spotify:track:3MXrq618qP3RGWs6F49U1Q,"Auf Wiederseh'n, Sweetheart",Vera Lynn with Her Majesty's Forces and Roland Shaw,Auf Wiederseh'n Sweetheart,"['Vera Lynn', ""Sailors, Soldiers & Airmen of Her Majesty's Forces""]"
1952,6,spotify:track:5vIe5BmOlPXarqRxJh9FNE,Half as Much,Rosemary Clooney with Percy Faith,Half As Much (with Percy Faith & His Orchestra),"['Rosemary Clooney', 'Percy Faith & His Orchestra']"
1952,7,spotify:track:45eNphIqBJ802br8jokzlE,Wish You Were Here,Eddie Fisher with Hugo Winterhalter,Wish You Were Here (feat. John K) - COASTR. Remix,"['Two Friends', 'John K', 'COASTR.']"
1952,8,spotify:track:1g2vnnWnRXiBpYnA6CIKFL,I Went to Your Wedding,Patti Page,I Went to Your Wedding,['Patti Page']
1952,9,spotify:track:5INGQJv6rLOIuM6jwFjjt9,Here in My Heart,Al Martino,Here In My Heart,['Al Martino']
1952,10,spotify:track:7y5zPD2hOtWsQlyDI5p1Aj,Delicado,Percy Faith with Stan Freeman,Delicado,['Percy Faith & His Orchestra']
1952,11,spotify:track:0KNpEllY44nkW5PDPZ1FDu,Kiss of Fire,Georgia Gibbs with Glenn Osser,Kiss of Fire,['Georgia Gibbs']
1952,12,spotify:track:3j1o0rONh8IG7wOl4mdKaN,Anytime,Eddie Fisher with Hugo Winterhalter,Anytime - Remastered,['Eddie Fisher']
1952,13,spotify:track:5DipLI9pNQu8Jwf26XFZQt,Tell Me Why,The Four Aces  Al Alberts,Tell Me Why,"['The Four Aces', 'Al Alberts']"
1952,14,spotify:track:4WVUtQAluAhfVQrdLolZHX,The Blacksmith Blues,Ella Mae Morse with Nelson Riddle,The Blacksmith Blues,['Ella Mae Morse']
1952,15,spotify:track:4iY9zMf3wGYByoEEzWWOA8,Jambalaya (On the Bayou),Jo Stafford with Paul Weston and Norman Luboff,Jambalaya (On The Bayou),['Jo Stafford']
1952,16,spotify:track:72HUHsM38XhUE7YjA7oxLz,Botch-a-Me (Ba-Ba-Baciami Piccina),Rosemary Clooney,Botch-A-Me (Ba-Ba-Baciami Piccina),['Rosemary Clooney']
1952,17,spotify:track:1ZKdvVdP1by0m1AyraggdW,A Guy Is a Guy,Doris Day with Paul Weston,A Guy Is A Guy (with Paul Weston & His Orchestra),"['Doris Day', 'Paul Weston And His Orchestra']"
1952,18,spotify:track:65GoI0cxjWHK5ec8FZzaiT,The Little White Cloud That Cried,Johnnie Ray & The Four Lads,The Little White Cloud That Cried,"['Johnnie Ray', 'The Four Lads']"
1952,19,spotify:track:0ns2AQy1XC8xBYebbVho3I,High Noon,Frankie Laine,High Noon (Do Not Forsake Me),['Frankie Laine']
1952,20,spotify:track:0xzy2Yya2tZL2MRPhPahmn,I'm Yours,Eddie Fisher with Hugo Winterhalter,I´m Yours,"['Eddie Fisher', 'The Hugo Winterhalter Orchestra & Chorus']"
1952,21,spotify:track:6xa2GZxs95h1bJpGm6h1HU,The Glow-Worm,The Mills Brothers and Hal McIntyre,The Glow Worm,['The Mills Brothers']
1952,22,https://open.spotify.com/track/0ul5asAv5Tf1CdqxViFHh9?si=78130f406c77420c,It's in the Book,Johnny Standley with Horace Heidt,"It's In The Book (from ""Comedy Caravan"")",['Johnny Standley']
1952,23,spotify:track:5Dn0L92tKrSLSiMkYiAr7n,Slow Poke,Pee Wee King with Redd Stewart,Slowpoke,['Pee Wee King']
1952,24,spotify:track:6JUygdnYt24lSMdXqlfSCt,Walkin' My Baby Back Home,Johnnie Ray with Buddy Cole,Walkin' My Baby Back Home,['Johnnie Ray']
1952,25,spotify:track:1hfn2ufdkInfvk0BAyQbyQ,Meet Mister Callaghan,Les Paul,Meet Mister Callaghan,"['Les Paul', 'Mary Ford']"
1952,26,https://open.spotify.com/track/7dvOMWLTqjOo8esuPVE4bN?si=93457143fa4e4c61,I'm Yours,Don Cornell with Norman Leyden,I'm Yours,['Don Cornell']
1952,27,spotify:track:6nRb0w28TpnEmi5AP2sSty,I'll Walk Alone,Don Cornell with Norman Leyden,I'll Walk Alone,['Don Cornell']
1952,28,spotify:track:6kklp8oKAyOBL1y6zDSWkQ,Tell Me Why,Eddie Fisher with Hugo Winterhalter,Tell Me Why,['Eddie Fisher']
1952,29,spotify:track:79ib7PHk1726vwVIzQ6PWF,Trying,The Hilltoppers,Trying,['The Hilltoppers']
1952,30,spotify:track:5n07Qq7XrGE3w9OAnd871P,"Please, Mr. Sun",Johnnie Ray & The Four Lads,"Please, Mr. Sun",['Johnnie Ray']
1953,1,spotify:track:1Q2g3OKXYANhkapk5VjYJi,The Song from Moulin Rouge,Percy Faith  Felicia Sanders,"The Song from ""Moulin Rouge"" (Where Is Your Heart) (with Percy Faith & His Orchestra)","['Felicia Sanders', 'Percy Faith & His Orchestra']"
1953,2,spotify:track:0bnO9JVzuISfTwjgLTUSHa,Vaya con Dios,Les Paul and Mary Ford,Vaya Con Dios (May God Be With You),['Les Paul & Mary Ford']
1953,3,spotify:track:7bs4wDnaX0z7BTeM6lTcYA,(How Much Is) That Doggie in the Window?,Patti Page,(How Much Is That) Doggie In The Window,['Patti Page']
1953,4,spotify:track:0O3jymiSe5lPQkC5OyJEgw,I'm Walking Behind You,Eddie Fisher with Hugo Winterhalter,I'm Walking Behind You,['Eddie Fisher']
1953,5,https://open.spotify.com/track/3CdifSD2AmY1y2fthDaiOm?si=624b0556b7fd41fd,"You, You, You",Ames Brothers with Hugo Winterhalter,"You, You, You",['The Ames Brothers']
1953,6,spotify:track:27kRi82gk6ONGusRKrCjlv,Till I Waltz Again with You,Teresa Brewer with Jack Pleis,Till I Waltz Again With You,['Teresa Brewer']
1953,7,spotify:track:42zvxXGuDpVeBXWlpvEMt6,April in Portugal,Les Baxter,April In Portugal,['Les Baxter']
1953,8,spotify:track:4iyzrJ3qIGBvG8yl5dWHQ8,No Other Love,Perry Como with Henri René,No Other Love (with Henri René & His Orchestra and Chorus),"['Perry Como', 'Henri René & His Orchestra and Chorus']"
1953,9,spotify:track:2cwTVrrgHxl4gcHY4IHr18,Don't Let the Stars Get in Your Eyes,Perry Como,Don't Let The Stars Get In Your Eyes,['Perry Como']
1953,10,spotify:track:3FzkbFgVGdg4zqyCMzUPM7,I Believe,Frankie Laine with Paul Weston,I Believe,['Frankie Laine']
1953,11,spotify:track:47prN3im9kvkhvOM8AfDpd,Oh,Pee Wee Hunt,Oh!,['Pee Wee Hunt']
1953,12,spotify:track:2jCGELICh9bYpSiJ9bl2vL,Ebb Tide,Frank Chacksfield,Ebb Tide,"['Robert Maxwell', 'Carl Sigman', 'Frank Chacksfield & His Orchestra']"
1953,13,spotify:track:2Gd007dAbihobxsTG9m7cZ,Pretend,Nat King Cole with Nelson Riddle,Pretend,['Nat King Cole']
1953,14,spotify:track:3On3uVZeLPBtHJspprNmhi,Ruby,Richard Hayman,Ruby - Remastered,['Richard Hayman']
1953,15,spotify:track:171irpJ8XAggDKh6Hvq1mr,St. George and the Dragonet,Stan Freberg,St. George & The Dragonet,"['Stan Freberg', 'Daws Butler', 'June Foray']"
1953,16,spotify:track:53ixW4jnC4q4wERUbo0P8s,P.S. I Love You,The Hilltoppers,P.S. I Love You,['The Hilltoppers']
1953,17,spotify:track:2LSFhoxCAiB8uvAdbs9qg3,Tell Me You're Mine,The Gaylords,Tell Me You're Mine,['The Gaylords']
1953,18,spotify:track:0ncoMF55zPH4E7f3opCx5v,"Eh, Cumpari!",Julius La Rosa,"Eh, Cumpari!",['Julius La Rosa']
